Run,Age,Assay Type,AssemblyName,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease,disease_stage,ETHNICITY,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,sex,SRA Study,tissue,create_date,version
SRR8615046,NA,AMPLICON,GCA_000001405.13,300,51226500,ATCC:NCI-H441,PRJNA523380,SAMN10988237,Human,23362164,NCI-H441,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414194,Illumina MiSeq,cell line,TERTp-NCIH441_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH441_LUNG,cell culture,NA,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615047,52,AMPLICON,GCA_000001405.13,300,50064600,EACC,PRJNA523380,SAMN10987678,Human,23702944,NCI-H322,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414193,Illumina MiSeq,cell line,TERTp-NCIH322_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH322_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615048,32,AMPLICON,GCA_000001405.13,300,63694200,NIBRI,PRJNA523380,SAMN10988040,Human,26651561,NCI-H292,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (mucoepidermoid_carcinoma),metastasis,African_american,SRX5414192,Illumina MiSeq,cell line,TERTp-NCIH292_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH292_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615049,48,AMPLICON,GCA_000001405.13,300,46981200,ATCC:NCI-H28,PRJNA523380,SAMN10987612,Human,20651604,NCI-H28,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mesothelioma,metastasis,African_american,SRX5414191,Illumina MiSeq,cell line,TERTp-NCIH28_PLEURA,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH28_PLEURA,cell culture,male,SRP186687,pleura,2019-02-23T20:42:00Z,1
SRR8615050,NA,AMPLICON,GCA_000001405.13,300,41143800,ATCC:NCI-H2452,PRJNA523380,SAMN10988138,Human,16915245,NCI-H2452,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mesothelioma,metastasis,Caucasian,SRX5414190,Illumina MiSeq,cell line,TERTp-NCIH2452_PLEURA,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2452_PLEURA,cell culture,male,SRP186687,pleura,2019-02-23T20:42:00Z,1
SRR8615051,54,AMPLICON,GCA_000001405.13,300,25443900,ATCC:LS1034,PRJNA523380,SAMN10988322,Human,12222271,LS1034,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414189,Illumina MiSeq,cell line,TERTp-LS1034_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LS1034_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T20:42:00Z,1
SRR8615052,64,AMPLICON,GCA_000001405.13,300,6379200,DSMZ:LOU-NH91,PRJNA523380,SAMN10988231,Human,3552865,LOU-NH91,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414188,Illumina MiSeq,cell line,TERTp-LOUNH91_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LOUNH91_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615053,44,AMPLICON,GCA_000001405.13,300,29081700,DSMZ:LCLC-97TM1,PRJNA523380,SAMN10988572,Human,13732262,LCLC-97TM1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (large_cell_carcinoma),primary,Caucasian,SRX5414187,Illumina MiSeq,cell line,TERTp-LCLC97TM1_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LCLC97TM1_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615054,61,AMPLICON,GCA_000001405.13,300,95919900,DSMZ:LCLC-103H,PRJNA523380,SAMN10988564,Human,41749000,LCLC-103H,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (large_cell_carcinoma),metastasis,Caucasian,SRX5414186,Illumina MiSeq,cell line,TERTp-LCLC103H_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LCLC103H_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615055,NA,AMPLICON,GCA_000001405.13,300,47766900,RIKEN:LMSU,PRJNA523380,SAMN10987709,Human,20300052,LMSU,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Asian,SRX5414185,Illumina MiSeq,cell line,TERTp-LMSU_STOMACH,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LMSU_STOMACH,cell culture,NA,SRP186687,stomach,2019-02-23T20:42:00Z,1
SRR8615056,NA,AMPLICON,GCA_000001405.13,300,68679900,RIKEN:LK-2,PRJNA523380,SAMN10988232,Human,28173238,LK-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414184,Illumina MiSeq,cell line,TERTp-LK2_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LK2_LUNG,cell culture,NA,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615057,52,AMPLICON,GCA_000001405.13,300,51569400,NA,PRJNA523380,SAMN10987819,Human,21651244,KMS-27,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,Asian,SRX5414183,Illumina MiSeq,cell line,TERTp-KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T20:42:00Z,1
SRR8615058,77,AMPLICON,GCA_000001405.13,300,48366000,RIKEN:KE-39,PRJNA523380,SAMN10987859,Human,20594904,KE-39,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414182,Illumina MiSeq,cell line,TERTp-KE39_STOMACH,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KE39_STOMACH,cell culture,male,SRP186687,stomach,2019-02-23T20:43:00Z,1
SRR8615059,22,AMPLICON,GCA_000001405.13,300,35891700,DSMZ:KYO-1,PRJNA523380,SAMN10988458,Human,15978419,KYO-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia),primary,Asian,SRX5414181,Illumina MiSeq,cell line,TERTp-KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T20:42:00Z,1
SRR8615060,0.25,AMPLICON,GCA_000001405.13,300,26730000,DSMZ:KOPN-8,PRJNA523380,SAMN10988515,Human,11830058,KOPN-8,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia),primary,Asian,SRX5414180,Illumina MiSeq,cell line,TERTp-KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T20:43:00Z,1
SRR8615061,44,AMPLICON,GCA_000001405.13,300,56255100,ATCC:SW 1573,PRJNA523380,SAMN10988028,Human,23686629,SW 1573,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414179,Illumina MiSeq,cell line,TERTp-SW1573_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW1573_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615062,51,AMPLICON,GCA_000001405.13,300,42964200,NIBRI,PRJNA523380,SAMN10988328,Human,19154987,SW403,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414178,Illumina MiSeq,cell line,TERTp-SW403_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW403_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-02-23T20:42:00Z,1
SRR8615063,53,AMPLICON,GCA_000001405.13,300,43267800,NIBRI,PRJNA523380,SAMN10988333,Human,20112514,SW1417,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414177,Illumina MiSeq,cell line,TERTp-SW1417_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW1417_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-02-23T20:42:00Z,1
SRR8615064,66,AMPLICON,GCA_000001405.13,300,37252500,ATCC:SW1463,PRJNA523380,SAMN10987771,Human,18984853,SW1463,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414176,Illumina MiSeq,cell line,TERTp-SW1463_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW1463_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-02-23T20:41:00Z,1
SRR8615065,40,AMPLICON,GCA_000001405.13,300,65024700,GNF,PRJNA523380,SAMN10988110,Human,25746505,T3M-10,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (large_cell_carcinoma),primary,Asian,SRX5414175,Illumina MiSeq,cell line,TERTp-T3M10_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,T3M10_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615066,22,AMPLICON,GCA_000001405.13,300,9006000,NIBRI,PRJNA523380,SAMN10987608,Human,5578218,TC-71,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5414174,Illumina MiSeq,cell line,TERTp-TC71_BONE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TC71_BONE,cell culture,male,SRP186687,bone,2019-02-23T20:42:00Z,1
SRR8615067,50,AMPLICON,GCA_000001405.13,300,61233600,ATCC:SW480,PRJNA523380,SAMN10987646,Human,26629606,SW480,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414173,Illumina MiSeq,cell line,TERTp-SW480_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW480_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T20:42:00Z,1
SRR8615068,53,AMPLICON,GCA_000001405.13,300,67856700,ATCC:SW837,PRJNA523380,SAMN10987996,Human,29982211,SW837,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414172,Illumina MiSeq,cell line,TERTp-SW837_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW837_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T20:42:00Z,1
SRR8615069,35,AMPLICON,GCA_000001405.13,300,48956400,NIBRI,PRJNA523380,SAMN10988443,Human,21895964,TF-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M6)",primary,Asian,SRX5414171,Illumina MiSeq,cell line,TERTp-TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T20:42:00Z,1
SRR8615070,NA,AMPLICON,GCA_000001405.13,300,36839400,RIKEN:TGBC11TKB,PRJNA523380,SAMN10987739,Human,17371030,TGBC11TKB,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414170,Illumina MiSeq,cell line,TERTp-TGBC11TKB_STOMACH,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TGBC11TKB_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T20:42:00Z,1
SRR8615071,56,AMPLICON,GCA_000001405.13,300,46940700,ATCC:NCI-H1734,PRJNA523380,SAMN10987672,Human,21862323,NCI-H1734,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414169,Illumina MiSeq,cell line,TERTp-NCIH1734_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1734_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615072,65,AMPLICON,GCA_000001405.13,300,49609200,ATCC:NCI-H1755,PRJNA523380,SAMN10988171,Human,21377079,NCI-H1755,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414168,Illumina MiSeq,cell line,TERTp-NCIH1755_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1755_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615073,NA,AMPLICON,GCA_000001405.13,300,51658500,ATCC:NCI-H1563,PRJNA523380,SAMN10987885,Human,22712360,NCI-H1563,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414167,Illumina MiSeq,cell line,TERTp-NCIH1563_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1563_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615074,48,AMPLICON,GCA_000001405.13,300,63081600,ATCC:NCI-H1568,PRJNA523380,SAMN10987877,Human,27550046,NCI-H1568,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),metastasis,Caucasian,SRX5414166,Illumina MiSeq,cell line,TERTp-NCIH1568_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1568_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615075,55,AMPLICON,GCA_000001405.13,300,78155100,ATCC:NCI-H1395,PRJNA523380,SAMN10988320,Human,34950639,NCI-H1395,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414165,Illumina MiSeq,cell line,TERTp-NCIH1395_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1395_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615076,39,AMPLICON,GCA_000001405.13,300,46913100,ATCC:NCI-H1436,PRJNA523380,SAMN10988000,Human,20456147,NCI-H1436,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5414164,Illumina MiSeq,cell line,TERTp-NCIH1436_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1436_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615077,58,AMPLICON,GCA_000001405.13,300,44915400,ATCC:NCI-H1623,PRJNA523380,SAMN10988155,Human,19787372,NCI-H1623,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414163,Illumina MiSeq,cell line,TERTp-NCIH1623_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1623_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615078,39,AMPLICON,GCA_000001405.13,300,46768200,ATCC:NCI-H1648,PRJNA523380,SAMN10988142,Human,19683644,NCI-H1648,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,African_american,SRX5414162,Illumina MiSeq,cell line,TERTp-NCIH1648_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1648_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615079,35,AMPLICON,GCA_000001405.13,300,17272500,ATCC:NCI-H1573,PRJNA523380,SAMN10987661,Human,9827175,NCI-H1573,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414161,Illumina MiSeq,cell line,TERTp-NCIH1573_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1573_LUNG,cell culture,female,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615080,44,AMPLICON,GCA_000001405.13,300,79779900,ATCC:NCI-H1581,PRJNA523380,SAMN10988311,Human,34687930,NCI-H1581,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (large_cell_carcinoma),primary,Caucasian,SRX5414160,Illumina MiSeq,cell line,TERTp-NCIH1581_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1581_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615081,NA,AMPLICON,GCA_000001405.13,300,3245400,RIKEN:ACC-MESO-1,PRJNA523380,SAMN10987705,Human,1562321,ACC-MESO-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mesothelioma,metastasis,Asian,SRX5414159,Illumina MiSeq,cell line,TERTp-ACCMESO1_PLEURA,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,ACCMESO1_PLEURA,cell culture,NA,SRP186687,pleura,2019-02-23T20:42:00Z,1
SRR8615082,15,AMPLICON,GCA_000001405.13,300,32017500,NIBRI,PRJNA523380,SAMN10987881,Human,14908663,A-673,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5414158,Illumina MiSeq,cell line,TERTp-A673_BONE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A673_BONE,cell culture,female,SRP186687,bone,2019-02-23T20:42:00Z,1
SRR8615083,53,AMPLICON,GCA_000001405.13,300,39697800,ATCC:C32,PRJNA523380,SAMN10988316,Human,16813303,C32,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,primary,Caucasian,SRX5414157,Illumina MiSeq,cell line,TERTp-C32_SKIN,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,C32_SKIN,cell culture,male,SRP186687,skin,2019-02-23T20:42:00Z,1
SRR8615084,71,AMPLICON,GCA_000001405.13,300,49788600,DSMZ:BEN,PRJNA523380,SAMN10988541,Human,22654431,BEN,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5414156,Illumina MiSeq,cell line,TERTp-BEN_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BEN_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615085,34,AMPLICON,GCA_000001405.13,300,51242100,KCLB:SNU-601,PRJNA523380,SAMN10988047,Human,20916335,SNU-601,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414155,Illumina MiSeq,cell line,TERTp-SNU601_STOMACH,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU601_STOMACH,cell culture,male,SRP186687,stomach,2019-02-23T20:42:00Z,1
SRR8615086,48,AMPLICON,GCA_000001405.13,300,60042600,KCLB:SNU-61,PRJNA523380,SAMN10987731,Human,25089431,SNU-61,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414154,Illumina MiSeq,cell line,TERTp-SNU61_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU61_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T20:42:00Z,1
SRR8615087,NA,AMPLICON,GCA_000001405.13,300,5804100,ATCC:CHL-1,PRJNA523380,SAMN10988230,Human,2670571,CHL-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,primary,Caucasian,SRX5414153,Illumina MiSeq,cell line,TERTp-CHL1_SKIN,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CHL1_SKIN,cell culture,NA,SRP186687,skin,2019-02-23T20:42:00Z,1
SRR8615088,25,AMPLICON,GCA_000001405.13,300,46620300,NIBRI,PRJNA523380,SAMN10988517,Human,19979585,Calu-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414152,Illumina MiSeq,cell line,TERTp-CALU3_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,CALU3_LUNG,cell culture,male,SRP186687,lung,2019-02-23T20:42:00Z,1
SRR8615089,66,AMPLICON,GCA_000001405.13,300,68798700,KCLB:SNU-46,PRJNA523380,SAMN10988080,Human,29444005,SNU-46,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414151,Illumina MiSeq,cell line,TERTp-SNU46_UPPER_AERODIGESTIVE_TRACT,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU46_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T20:42:00Z,1
SRR8615090,52,AMPLICON,GCA_000001405.13,300,66145200,KCLB:SNU-503,PRJNA523380,SAMN10988087,Human,27561643,SNU-503,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414150,Illumina MiSeq,cell line,TERTp-SNU503_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU503_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T20:43:00Z,1
SRR8615091,60,AMPLICON,GCA_000001405.13,300,19322400,KCLB:SNU-520,PRJNA523380,SAMN10987747,Human,9074107,SNU-520,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414149,Illumina MiSeq,cell line,TERTp-SNU520_STOMACH,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU520_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T20:42:00Z,1
